date,통화,현찰_살때_환율,현찰_살때_Spread,현찰_팔때_환율,현찰_팔때_Spread,송금_보낼때,송금_받을때,T/C_살때,외화_수표_팔때,매매기준율,환가_료율,"미화 환산율"
1997-01-16,"캐나다 CAD",651.9,3,613.94,3,637.98,627.86,638.61,0,632.92,4.17,0.7454
1997-01-16,"말레이시아 MYR",353.54,3,332.96,3,345.99,340.51,0,0,343.25,8.35,0.4043
1997-01-16,"노르웨이 NOK",137.85,3,129.83,3,134.91,132.77,0,0,133.84,4.5,0.1576
1997-01-16,"뉴질랜드 NZD",615.74,3,579.88,3,602.59,593.03,0,0,597.81,8.43,0.7041
1997-01-16,"덴마크 DKK",144.71,3,136.29,3,141.62,139.38,0,0,140.5,4.62,0.1655
1997-01-16,"바레인 BHD",2320.12,3,2184.98,3,2270.57,2234.53,0,0,2252.55,6.62,2.6529
1997-01-16,"사우디아라비아 SAR",233.19,3,219.61,3,228.21,224.59,0,0,226.4,6.68,0.2666
1997-01-16,"스웨덴 SEK",125.98,3,118.66,3,123.29,121.35,0,0,122.32,4.9,0.1441
1997-01-16,"스위스 CHF",638.23,3,601.07,3,624.6,614.7,0,0,619.65,2.78,0.7298
1997-01-16,"아랍에미리트공화국 AED",238.17,3,224.31,3,233.08,229.4,0,0,231.24,6.5,0.2723
1997-01-16,"인도 INR",24.43,3,23.01,3,0,0,0,0,23.72,1,0.0279
1997-01-16,"인도네시아 IDR (100)",36.79,3,34.65,3,36,35.44,0,0,35.72,14.7,0.0421
1997-01-16,"쿠웨이트 KWD",2909.42,3,2739.94,3,2847.27,2802.09,0,0,2824.68,8.25,3.3267
1997-01-17,"미국 USD",861.73,1.5,840.51,1.5,852.3,845.7,853.24,0,849,6.56,1
1997-01-17,"일본 JPY (100)",735.24,1.5,717.06,1.5,732.33,723.61,733.06,0,727.97,1.48,0.8574
1997-01-17,"유로 EUR",1066.77,3,1004.63,3,1043.98,1027.42,1045.02,0,1035.7,5.15,1.2199
1997-01-17,"중국 CNY",105.41,3,99.27,3,103.15,101.53,0,0,102.34,1,0.1205
1997-01-17,"홍콩 HKD",113,3,106.42,3,110.58,108.84,0,0,109.71,6.5,0.1292
1997-01-17,"태국 THB",34.08,3,32.1,3,33.35,32.83,0,0,33.09,11.25,0.039
1997-01-17,"싱가포르 SGD",623.15,3,586.85,3,609.84,600.16,0,0,605,4.31,0.7126
1997-01-17,"호주 AUD",682.3,3,642.56,3,667.72,657.14,668.39,0,662.43,6.76,0.7802
1997-01-17,"영국 GBP",1467.8,3,1382.3,3,1436.45,1413.65,1437.87,0,1425.05,7.36,1.6785
1997-01-17,"캐나다 CAD",651.97,3,614.01,3,638.05,627.93,638.68,0,632.99,4.12,0.7456
1997-01-17,"말레이시아 MYR",352.08,3,331.58,3,344.56,339.1,0,0,341.83,8.35,0.4026
1997-01-17,"노르웨이 NOK",138,3,129.98,3,135.06,132.92,0,0,133.99,4.5,0.1578
1997-01-17,"뉴질랜드 NZD",617.59,3,581.63,3,604.4,594.82,0,0,599.61,8.43,0.7063
1997-01-17,"덴마크 DKK",143.84,3,135.48,3,140.77,138.55,0,0,139.66,4.62,0.1645
1997-01-17,"바레인 BHD",2319.85,3,2184.73,3,2270.3,2234.28,0,0,2252.29,6.62,2.6529
1997-01-17,"사우디아라비아 SAR",233.16,3,219.58,3,228.18,224.56,0,0,226.37,6.68,0.2666
1997-01-17,"스웨덴 SEK",125.46,3,118.16,3,122.78,120.84,0,0,121.81,4.9,0.1435
1997-01-17,"스위스 CHF",635.39,3,598.39,3,621.82,611.96,0,0,616.89,2.81,0.7266
1997-01-17,"아랍에미리트공화국 AED",238.14,3,224.28,3,233.05,229.37,0,0,231.21,6.5,0.2723
1997-01-17,"인도 INR",24.4,3,22.98,3,0,0,0,0,23.69,1,0.0279
1997-01-17,"인도네시아 IDR (100)",36.86,3,34.72,3,36.07,35.51,0,0,35.79,14.7,0.0422
1997-01-17,"쿠웨이트 KWD",2911.01,3,2741.45,3,2848.83,2803.63,0,0,2826.23,8.25,3.3289
1997-01-20,"미국 USD",861.53,1.5,840.32,1.5,852.1,845.5,853.04,0,848.8,6.56,1
1997-01-20,"일본 JPY (100)",730.54,1.5,712.47,1.5,727.64,718.98,728.37,0,723.31,1.49,0.8522
1997-01-20,"유로 EUR",1053.05,3,991.71,3,1030.55,1014.21,1031.58,0,1022.38,5.08,1.2045
1997-01-20,"중국 CNY",105.38,3,99.26,3,103.13,101.51,0,0,102.32,1,0.1205
1997-01-20,"홍콩 HKD",112.98,3,106.4,3,110.56,108.82,0,0,109.69,6.6,0.1292
1997-01-20,"태국 THB",34.05,3,32.07,3,33.32,32.8,0,0,33.06,10.65,0.0389
1997-01-20,"싱가포르 SGD",622.02,3,585.8,3,608.74,599.08,0,0,603.91,4.12,0.7115
1997-01-20,"호주 AUD",682.93,3,643.15,3,668.34,657.74,669,0,663.04,6.78,0.7811
1997-01-20,"영국 GBP",1458.7,3,1373.74,3,1427.54,1404.9,1428.96,0,1416.22,7.35,1.6685
1997-01-20,"캐나다 CAD",651.92,3,613.96,3,638,627.88,638.63,0,632.94,4.18,0.7457
1997-01-20,"말레이시아 MYR",352.09,3,331.59,3,344.57,339.11,0,0,341.84,8.05,0.4027
1997-01-20,"노르웨이 NOK",137.34,3,129.34,3,134.4,132.28,0,0,133.34,4.36,0.1571
1997-01-20,"뉴질랜드 NZD",620.42,3,584.28,3,607.16,597.54,0,0,602.35,8.38,0.7096
1997-01-20,"덴마크 DKK",141.89,3,133.63,3,138.86,136.66,0,0,137.76,4.62,0.1623
1997-01-20,"바레인 BHD",2319.31,3,2184.21,3,2269.77,2233.75,0,0,2251.76,6.62,2.6529
1997-01-20,"사우디아라비아 SAR",233.1,3,219.54,3,228.13,224.51,0,0,226.32,6.65,0.2666
1997-01-20,"스웨덴 SEK",124.01,3,116.79,3,121.36,119.44,0,0,120.4,4.93,0.1418
1997-01-20,"스위스 CHF",624.69,3,588.31,3,611.35,601.65,0,0,606.5,2.84,0.7145
1997-01-20,"아랍에미리트공화국 AED",238.08,3,224.22,3,232.99,229.31,0,0,231.15,6.62,0.2723
1997-01-20,"인도 INR",24.4,3,22.98,3,0,0,0,0,23.69,1,0.0279
1997-01-20,"인도네시아 IDR (100)",36.85,3,34.71,3,36.06,35.5,0,0,35.78,12.6,0.0422
1997-01-20,"쿠웨이트 KWD",2907.43,3,2738.07,3,2845.33,2800.17,0,0,2822.75,8.12,3.3256
1997-01-21,"미국 USD",862.34,1.5,841.11,1.5,854.6,846.3,855.54,0,849.6,6.56,1
1997-01-21,"일본 JPY (100)",726.28,1.5,708.31,1.5,723.4,714.78,724.12,0,719.09,1.5,0.8464
1997-01-21,"유로 EUR",1048.7,3,987.62,3,1026.3,1010.02,1027.32,0,1018.16,5.08,1.1984
1997-01-21,"중국 CNY",105.48,3,99.34,3,103.22,101.6,0,0,102.41,1,0.1205
1997-01-21,"홍콩 HKD",113.09,3,106.51,3,110.67,108.93,0,0,109.8,6.6,0.1292
1997-01-21,"태국 THB",34.03,3,32.05,3,33.3,32.78,0,0,33.04,10.65,0.0389
1997-01-21,"싱가포르 SGD",622.26,3,586.02,3,608.97,599.31,0,0,604.14,4.12,0.7111
1997-01-21,"호주 AUD",679.55,3,639.97,3,665.03,654.49,665.69,0,659.76,6.76,0.7766
1997-01-21,"영국 GBP",1458.33,3,1373.39,3,1427.18,1404.54,1428.6,0,1415.86,7.34,1.6665
1997-01-21,"캐나다 CAD",654.86,3,616.72,3,640.87,630.71,641.51,0,635.79,4.17,0.7483
1997-01-21,"말레이시아 MYR",352.36,3,331.84,3,344.83,339.37,0,0,342.1,8.05,0.4027
1997-01-21,"노르웨이 NOK",136.76,3,128.8,3,133.84,131.72,0,0,132.78,4.36,0.1563
1997-01-21,"뉴질랜드 NZD",617.72,3,581.74,3,604.52,594.94,0,0,599.73,8.38,0.7059
1997-01-21,"덴마크 DKK",141.34,3,133.12,3,138.32,136.14,0,0,137.23,4.62,0.1615
1997-01-21,"바레인 BHD",2321.49,3,2186.27,3,2271.91,2235.85,0,0,2253.88,6.62,2.6529
1997-01-21,"사우디아라비아 SAR",233.32,3,219.74,3,228.34,224.72,0,0,226.53,6.65,0.2666
1997-01-21,"스웨덴 SEK",123.34,3,116.16,3,120.7,118.8,0,0,119.75,4.93,0.1409
1997-01-21,"스위스 CHF",617.78,3,581.8,3,604.58,595,0,0,599.79,2.85,0.706
1997-01-21,"아랍에미리트공화국 AED",238.31,3,224.43,3,233.22,229.52,0,0,231.37,6.62,0.2723
1997-01-21,"인도 INR",24.42,3,23,3,0,0,0,0,23.71,1,0.0279
1997-01-21,"인도네시아 IDR (100)",36.91,3,34.77,3,36.12,35.56,0,0,35.84,12.6,0.0422
1997-01-21,"쿠웨이트 KWD",2904.85,3,2735.65,3,2842.81,2797.69,0,0,2820.25,8.12,3.3195
1997-01-22,"미국 USD",864.88,1.5,843.58,1.5,857.2,848.7,858.06,0,852.1,6.56,1
1997-01-22,"일본 JPY (100)",728.1,1.5,710.09,1.5,725.22,716.58,725.94,0,720.9,1.5,0.846
1997-01-22,"유로 EUR",1049.25,3,988.13,3,1026.83,1010.55,1027.85,0,1018.69,5.08,1.1955
1997-01-22,"중국 CNY",105.8,3,99.64,3,103.54,101.9,0,0,102.72,1,0.1205
1997-01-22,"홍콩 HKD",113.41,3,106.81,3,110.99,109.23,0,0,110.11,6.6,0.1292
1997-01-22,"태국 THB",34.1,3,32.12,3,33.37,32.85,0,0,33.11,10.65,0.0389
1997-01-22,"싱가포르 SGD",624,3,587.66,3,610.67,600.99,0,0,605.83,4.12,0.711
1997-01-22,"호주 AUD",682.95,3,643.17,3,668.36,657.76,669.02,0,663.06,6.76,0.7781
1997-01-22,"영국 GBP",1459.99,3,1374.95,3,1428.8,1406.14,1430.22,0,1417.47,7.35,1.6635
1997-01-22,"캐나다 CAD",656.56,3,618.32,3,642.53,632.35,643.17,0,637.44,4.14,0.7481
1997-01-22,"말레이시아 MYR",353.39,3,332.81,3,345.84,340.36,0,0,343.1,8.05,0.4027
1997-01-22,"노르웨이 NOK",135.71,3,127.81,3,132.81,130.71,0,0,131.76,4.36,0.1546
1997-01-22,"뉴질랜드 NZD",618.44,3,582.42,3,605.23,595.63,0,0,600.43,8.38,0.7046
1997-01-22,"덴마크 DKK",141.2,3,132.98,3,138.18,136,0,0,137.09,4.62,0.1609
1997-01-22,"바레인 BHD",2328.32,3,2192.7,3,2278.59,2242.43,0,0,2260.51,6.62,2.6529
1997-01-22,"사우디아라비아 SAR",234.01,3,220.39,3,229.01,225.39,0,0,227.2,6.65,0.2666
1997-01-22,"스웨덴 SEK",123.58,3,116.4,3,120.94,119.04,0,0,119.99,4.93,0.1408
1997-01-22,"스위스 CHF",617.5,3,581.54,3,604.31,594.73,0,0,599.52,2.82,0.7036
1997-01-22,"아랍에미리트공화국 AED",239.01,3,225.09,3,233.9,230.2,0,0,232.05,6.62,0.2723
1997-01-22,"인도 INR",24.54,3,23.12,3,0,0,0,0,23.83,1,0.0279
1997-01-22,"인도네시아 IDR (100)",37.02,3,34.88,3,36.23,35.67,0,0,35.95,12.6,0.0422
1997-01-22,"쿠웨이트 KWD",2910.98,3,2741.42,3,2848.8,2803.6,0,0,2826.2,8.12,3.3167
1997-01-23,"미국 USD",867.31,1.5,845.96,1.5,857.9,851.1,858.77,0,854.5,6.56,1
1997-01-23,"일본 JPY (100)",726.15,1.5,708.19,1.5,723.28,714.66,724,0,718.97,1.5,0.8414
1997-01-23,"유로 EUR",1044.27,3,983.45,3,1021.97,1005.75,1022.98,0,1013.86,5.08,1.1865
1997-01-23,"중국 CNY",106.1,3,99.92,3,103.83,102.19,0,0,103.01,1,0.1206
1997-01-23,"홍콩 HKD",113.73,3,107.11,3,111.3,109.54,0,0,110.42,6.6,0.1292
1997-01-23,"태국 THB",34.16,3,32.18,3,33.43,32.91,0,0,33.17,10.65,0.0388
1997-01-23,"싱가포르 SGD",624.96,3,588.56,3,611.61,601.91,0,0,606.76,4.12,0.7101
1997-01-23,"호주 AUD",681.35,3,641.67,3,666.8,656.22,667.46,0,661.51,6.75,0.7741
1997-01-23,"영국 GBP",1440.47,3,1356.57,3,1409.7,1387.34,1411.1,0,1398.52,7.31,1.6367
1997-01-23,"캐나다 CAD",657.87,3,619.55,3,643.81,633.61,644.45,0,638.71,4.12,0.7475
1997-01-23,"말레이시아 MYR",353.93,3,333.33,3,346.37,340.89,0,0,343.63,8.05,0.4021
1997-01-23,"노르웨이 NOK",135.1,3,127.24,3,132.21,130.13,0,0,131.17,4.36,0.1535
1997-01-23,"뉴질랜드 NZD",619.65,3,583.57,3,606.42,596.8,0,0,601.61,8.38,0.704
1997-01-23,"덴마크 DKK",140.67,3,132.49,3,137.67,135.49,0,0,136.58,4.62,0.1598
1997-01-23,"바레인 BHD",2334.88,3,2198.88,3,2285.01,2248.75,0,0,2266.88,6.62,2.6529
1997-01-23,"사우디아라비아 SAR",234.67,3,221.01,3,229.66,226.02,0,0,227.84,6.65,0.2666
1997-01-23,"스웨덴 SEK",123.12,3,115.96,3,120.49,118.59,0,0,119.54,4.93,0.1399
1997-01-23,"스위스 CHF",616.77,3,580.85,3,603.6,594.02,0,0,598.81,2.78,0.7008
1997-01-23,"아랍에미리트공화국 AED",239.69,3,225.73,3,234.57,230.85,0,0,232.71,6.62,0.2723
1997-01-23,"인도 INR",24.53,3,23.11,3,0,0,0,0,23.82,1,0.0279
1997-01-23,"인도네시아 IDR (100)",37.13,3,34.97,3,36.33,35.77,0,0,36.05,12.6,0.0422
1997-01-23,"쿠웨이트 KWD",2918.21,3,2748.23,3,2855.88,2810.56,0,0,2833.22,8.12,3.3156
1997-01-24,"미국 USD",866.91,1.5,845.56,1.5,857.5,850.7,858.37,0,854.1,6.56,1
1997-01-24,"일본 JPY (100)",726.95,1.5,708.97,1.5,724.07,715.45,724.79,0,719.76,1.5,0.8427
1997-01-24,"유로 EUR",1041.41,3,980.75,3,1019.16,1003,1020.17,0,1011.08,5.08,1.1838
1997-01-24,"중국 CNY",106.04,3,99.88,3,103.78,102.14,0,0,102.96,1,0.1205
1997-01-24,"홍콩 HKD",113.66,3,107.04,3,111.23,109.47,0,0,110.35,6.6,0.1292
1997-01-24,"태국 THB",34.09,3,32.11,3,33.36,32.84,0,0,33.1,10.65,0.0388
1997-01-24,"싱가포르 SGD",624.58,3,588.2,3,611.24,601.54,0,0,606.39,4.12,0.71
1997-01-24,"호주 AUD",679.81,3,640.21,3,665.29,654.73,665.95,0,660.01,6.75,0.7728
1997-01-24,"영국 GBP",1438.47,3,1354.69,3,1407.75,1385.41,1409.14,0,1396.58,7.31,1.6351
1997-01-24,"캐나다 CAD",654.09,3,615.99,3,640.12,629.96,640.75,0,635.04,4.16,0.7435
1997-01-24,"말레이시아 MYR",353.66,3,333.06,3,346.1,340.62,0,0,343.36,8.05,0.402
1997-01-24,"노르웨이 NOK",133.6,3,125.82,3,130.74,128.68,0,0,129.71,4.36,0.1519
1997-01-24,"뉴질랜드 NZD",613.65,3,577.91,3,600.54,591.02,0,0,595.78,8.38,0.6976
1997-01-24,"덴마크 DKK",141.19,3,132.97,3,138.17,135.99,0,0,137.08,4.62,0.1605
1997-01-24,"바레인 BHD",2333.79,3,2197.85,3,2283.94,2247.7,0,0,2265.82,6.62,2.6529
1997-01-24,"사우디아라비아 SAR",234.56,3,220.9,3,229.55,225.91,0,0,227.73,6.65,0.2666
1997-01-24,"스웨덴 SEK",120.99,3,113.95,3,118.4,116.54,0,0,117.47,4.93,0.1375
1997-01-24,"스위스 CHF",623.03,3,586.75,3,609.72,600.06,0,0,604.89,2.81,0.7082
1997-01-24,"아랍에미리트공화국 AED",239.57,3,225.63,3,234.46,230.74,0,0,232.6,6.62,0.2723
1997-01-24,"인도 INR",24.58,3,23.16,3,0,0,0,0,23.87,1,0.0279
1997-01-24,"인도네시아 IDR (100)",37.09,3,34.93,3,36.29,35.73,0,0,36.01,12.6,0.0422
1997-01-24,"쿠웨이트 KWD",2911.05,3,2741.49,3,2848.88,2803.66,0,0,2826.27,8.12,3.3091
1997-01-27,"미국 USD",866.91,1.5,845.56,1.5,857.5,850.7,858.37,0,854.1,6.56,1
1997-01-27,"일본 JPY (100)",723.72,1.5,705.82,1.5,720.85,712.27,721.57,0,716.56,1.5,0.839
1997-01-27,"유로 EUR",1045.72,3,984.82,3,1023.39,1007.15,1024.4,0,1015.27,5.06,1.1887
1997-01-27,"중국 CNY",106.04,3,99.88,3,103.78,102.14,0,0,102.96,1,0.1205
1997-01-27,"홍콩 HKD",113.63,3,107.03,3,111.21,109.45,0,0,110.33,6.56,0.1292
1997-01-27,"태국 THB",34.11,3,32.13,3,33.38,32.86,0,0,33.12,10.88,0.0388
1997-01-27,"싱가포르 SGD",624.8,3,588.42,3,611.46,601.76,0,0,606.61,4.06,0.7102
1997-01-27,"호주 AUD",679.44,3,639.88,3,664.93,654.39,665.59,0,659.66,6.76,0.7723
1997-01-27,"영국 GBP",1431.96,3,1348.56,3,1401.38,1379.14,1402.77,0,1390.26,7.32,1.6277
1997-01-27,"캐나다 CAD",652.24,3,614.26,3,638.31,628.19,638.94,0,633.25,4.18,0.7414
1997-01-27,"말레이시아 MYR",353.44,3,332.86,3,345.89,340.41,0,0,343.15,8.15,0.4018
1997-01-27,"노르웨이 NOK",134.04,3,126.24,3,131.18,129.1,0,0,130.14,4.57,0.1524
1997-01-27,"뉴질랜드 NZD",610.04,3,574.52,3,597.01,587.55,0,0,592.28,8.25,0.6935
1997-01-27,"덴마크 DKK",141.59,3,133.35,3,138.56,136.38,0,0,137.47,4.61,0.161
1997-01-27,"바레인 BHD",2333.79,3,2197.85,3,2283.94,2247.7,0,0,2265.82,6.62,2.6529
1997-01-27,"사우디아라비아 SAR",234.56,3,220.9,3,229.55,225.91,0,0,227.73,6.62,0.2666
1997-01-27,"스웨덴 SEK",121.78,3,114.7,3,119.18,117.3,0,0,118.24,5.1,0.1384
1997-01-27,"스위스 CHF",624.46,3,588.1,3,611.13,601.43,0,0,606.28,2.81,0.7098
1997-01-27,"아랍에미리트공화국 AED",239.57,3,225.63,3,234.46,230.74,0,0,232.6,6.62,0.2723
1997-01-27,"인도 INR",24.56,3,23.14,3,0,0,0,0,23.85,1,0.0279
1997-01-27,"인도네시아 IDR (100)",37.05,3,34.91,3,36.26,35.7,0,0,35.98,12.75,0.0421
1997-01-27,"쿠웨이트 KWD",2910.58,3,2741.04,3,2848.41,2803.21,0,0,2825.81,7.93,3.3085
1997-01-28,"미국 USD",867.82,1.5,846.45,1.5,860.1,851.6,860.98,0,855,6.56,1
1997-01-28,"일본 JPY (100)",721.28,1.5,703.43,1.5,718.42,709.86,719.13,0,714.14,1.5,0.8353
1997-01-28,"유로 EUR",1041.37,3,980.71,3,1019.12,1002.96,1020.13,0,1011.04,5.06,1.1825
1997-01-28,"중국 CNY",106.17,3,99.99,3,103.9,102.26,0,0,103.08,1,0.1206
1997-01-28,"홍콩 HKD",113.75,3,107.13,3,111.32,109.56,0,0,110.44,6.56,0.1292
1997-01-28,"태국 THB",34.12,3,32.14,3,33.39,32.87,0,0,33.13,10.88,0.0387
1997-01-28,"싱가포르 SGD",625.35,3,588.93,3,611.99,602.29,0,0,607.14,4.06,0.7101
1997-01-28,"호주 AUD",679.99,3,640.39,3,665.47,654.91,666.13,0,660.19,6.81,0.7722
1997-01-28,"영국 GBP",1427.13,3,1344.01,3,1396.65,1374.49,1398.04,0,1385.57,7.31,1.6205
1997-01-28,"캐나다 CAD",655.31,3,617.15,3,641.31,631.15,641.95,0,636.23,4.18,0.7441
1997-01-28,"말레이시아 MYR",353.7,3,333.1,3,346.14,340.66,0,0,343.4,8.15,0.4016
1997-01-28,"노르웨이 NOK",135.06,3,127.2,3,132.17,130.09,0,0,131.13,4.57,0.1534
1997-01-28,"뉴질랜드 NZD",608.57,3,573.13,3,595.57,586.13,0,0,590.85,8.25,0.6911
1997-01-28,"덴마크 DKK",140.26,3,132.1,3,137.26,135.1,0,0,136.18,4.61,0.1593
1997-01-28,"바레인 BHD",2336.25,3,2200.17,3,2286.35,2250.07,0,0,2268.21,6.62,2.6529
1997-01-28,"사우디아라비아 SAR",234.8,3,221.14,3,229.79,226.15,0,0,227.97,6.62,0.2666
1997-01-28,"스웨덴 SEK",121.11,3,114.07,3,118.53,116.65,0,0,117.59,5.1,0.1375
1997-01-28,"스위스 CHF",615.62,3,579.76,3,602.47,592.91,0,0,597.69,2.81,0.6991
1997-01-28,"아랍에미리트공화국 AED",239.82,3,225.86,3,234.7,230.98,0,0,232.84,6.62,0.2723
1997-01-28,"인도 INR",24.58,3,23.16,3,0,0,0,0,23.87,1,0.0279
1997-01-28,"인도네시아 IDR (100)",37.14,3,34.98,3,36.34,35.78,0,0,36.06,12.75,0.0422
1997-01-28,"쿠웨이트 KWD",2916.06,3,2746.2,3,2853.77,2808.49,0,0,2831.13,7.93,3.3113
1997-01-29,"미국 USD",870.36,1.5,848.93,1.5,862.6,854.1,863.5,0,857.5,6.56,1
1997-01-29,"일본 JPY (100)",714.29,1.5,696.62,1.5,711.46,702.98,712.17,0,707.22,1.5,0.8247
1997-01-29,"유로 EUR",1038.67,3,978.17,3,1016.48,1000.36,1017.49,0,1008.42,5.06,1.176
1997-01-29,"중국 CNY",106.48,3,100.28,3,104.2,102.56,0,0,103.38,1,0.1206
1997-01-29,"홍콩 HKD",114.08,3,107.44,3,111.64,109.88,0,0,110.76,6.56,0.1292
1997-01-29,"태국 THB",34.17,3,32.19,3,33.44,32.92,0,0,33.18,10.88,0.0387
1997-01-29,"싱가포르 SGD",626.48,3,590,3,613.1,603.38,0,0,608.24,4.06,0.7093
1997-01-29,"호주 AUD",679.86,3,640.26,3,665.34,654.78,666,0,660.06,6.78,0.7697
1997-01-29,"영국 GBP",1428.92,3,1345.7,3,1398.4,1376.22,1399.79,0,1387.31,7.32,1.6179
1997-01-29,"캐나다 CAD",659.14,3,620.76,3,645.06,634.84,645.7,0,639.95,4.18,0.7463
1997-01-29,"말레이시아 MYR",354.23,3,333.61,3,346.67,341.17,0,0,343.92,8.15,0.4011
1997-01-29,"노르웨이 NOK",135.03,3,127.17,3,132.14,130.06,0,0,131.1,4.57,0.1529
1997-01-29,"뉴질랜드 NZD",607.17,3,571.81,3,594.2,584.78,0,0,589.49,8.25,0.6875
1997-01-29,"덴마크 DKK",140.64,3,132.46,3,137.64,135.46,0,0,136.55,4.61,0.1592
1997-01-29,"바레인 BHD",2343.08,3,2206.6,3,2293.03,2256.65,0,0,2274.84,6.62,2.6529
1997-01-29,"사우디아라비아 SAR",235.49,3,221.79,3,230.46,226.82,0,0,228.64,6.62,0.2666
1997-01-29,"스웨덴 SEK",121.1,3,114.06,3,118.52,116.64,0,0,117.58,5.1,0.1371
1997-01-29,"스위스 CHF",619.07,3,583.01,3,605.84,596.24,0,0,601.04,2.81,0.7009
1997-01-29,"아랍에미리트공화국 AED",240.52,3,226.52,3,235.38,231.66,0,0,233.52,6.62,0.2723
1997-01-29,"인도 INR",24.66,3,23.24,3,0,0,0,0,23.95,1,0.0279
1997-01-29,"인도네시아 IDR (100)",37.28,3,35.12,3,36.48,35.92,0,0,36.2,12.75,0.0422
1997-01-29,"쿠웨이트 KWD",2919.26,3,2749.22,3,2856.91,2811.57,0,0,2834.24,7.93,3.3052
1997-01-30,"미국 USD",872.49,1.5,851.01,1.5,866.4,856.2,867.33,0,859.6,6.56,1
1997-01-30,"일본 JPY (100)",708.44,1.5,690.91,1.5,712.65,697.23,713.35,0,701.43,1.5,0.816
1997-01-30,"유로 EUR",1043.78,3,982.98,3,1021.48,1005.28,1022.5,0,1013.38,5.06,1.1789
1997-01-30,"중국 CNY",106.74,3,100.54,3,104.46,102.82,0,0,103.64,1,0.1206
1997-01-30,"홍콩 HKD",114.35,3,107.69,3,111.9,110.14,0,0,111.02,6.56,0.1292
1997-01-30,"태국 THB",34.2,3,32.22,3,33.47,32.95,0,0,33.21,10.88,0.0386
1997-01-30,"싱가포르 SGD",629.11,3,592.47,3,615.67,605.91,0,0,610.79,4.06,0.7106
1997-01-30,"호주 AUD",683.11,3,643.33,3,668.52,657.92,669.18,0,663.22,6.81,0.7715
1997-01-30,"영국 GBP",1428.35,3,1345.15,3,1397.84,1375.66,1399.23,0,1386.75,7.31,1.6133
1997-01-30,"캐나다 CAD",658.15,3,619.83,3,644.1,633.88,644.74,0,638.99,4.18,0.7434
1997-01-30,"말레이시아 MYR",354.57,3,333.93,3,347,341.5,0,0,344.25,8.15,0.4005
1997-01-30,"노르웨이 NOK",135.23,3,127.37,3,132.35,130.25,0,0,131.3,4.57,0.1527
1997-01-30,"뉴질랜드 NZD",609.9,3,574.38,3,596.87,587.41,0,0,592.14,8.25,0.6889
1997-01-30,"덴마크 DKK",141.11,3,132.89,3,138.09,135.91,0,0,137,4.61,0.1594
1997-01-30,"바레인 BHD",2348.82,3,2212,3,2298.65,2262.17,0,0,2280.41,6.62,2.6529
1997-01-30,"사우디아라비아 SAR",236.07,3,222.33,3,231.03,227.37,0,0,229.2,6.62,0.2666
1997-01-30,"스웨덴 SEK",121.54,3,114.46,3,118.94,117.06,0,0,118,5.1,0.1373
1997-01-30,"스위스 CHF",619.45,3,583.37,3,606.22,596.6,0,0,601.41,2.81,0.6996
1997-01-30,"아랍에미리트공화국 AED",241.12,3,227.08,3,235.97,232.23,0,0,234.1,6.62,0.2723
1997-01-30,"인도 INR",24.73,3,23.29,3,0,0,0,0,24.01,1,0.0278
1997-01-30,"인도네시아 IDR (100)",37.35,3,35.19,3,36.56,35.98,0,0,36.27,12.75,0.0422
1997-01-30,"쿠웨이트 KWD",2924.48,3,2754.14,3,2862.02,2816.6,0,0,2839.31,7.93,3.3031
1997-01-31,"미국 USD",874.21,1.5,852.69,1.5,868.1,857.9,869.05,0,861.3,6.56,1
1997-01-31,"일본 JPY (100)",712.74,1.5,695.11,1.5,709.92,701.46,710.62,0,705.69,1.5,0.8193
1997-01-31,"유로 EUR",1049.12,3,988.02,3,1026.71,1010.43,1027.73,0,1018.57,5.06,1.1826
1997-01-31,"중국 CNY",106.96,3,100.74,3,104.68,103.02,0,0,103.85,1,0.1206
1997-01-31,"홍콩 HKD",114.49,3,107.83,3,112.04,110.28,0,0,111.16,6.56,0.1291
1997-01-31,"태국 THB",34.19,3,32.21,3,33.46,32.94,0,0,33.2,10.88,0.0385
1997-01-31,"싱가포르 SGD",630.29,3,593.59,3,616.83,607.05,0,0,611.94,4.06,0.7105
1997-01-31,"호주 AUD",678.26,3,638.76,3,663.77,653.25,664.43,0,658.51,6.75,0.7646
1997-01-31,"영국 GBP",1430.46,3,1347.14,3,1399.91,1377.69,1401.29,0,1388.8,7.31,1.6124
1997-01-31,"캐나다 CAD",658.58,3,620.22,3,644.51,634.29,645.15,0,639.4,4.18,0.7424
1997-01-31,"말레이시아 MYR",356.81,3,336.03,3,349.19,343.65,0,0,346.42,8.15,0.4022
1997-01-31,"노르웨이 NOK",136.77,3,128.81,3,133.85,131.73,0,0,132.79,4.57,0.1542
1997-01-31,"뉴질랜드 NZD",611.9,3,576.26,3,598.83,589.33,0,0,594.08,8.25,0.6897
1997-01-31,"덴마크 DKK",142.06,3,133.8,3,139.03,136.83,0,0,137.93,4.61,0.1601
1997-01-31,"바레인 BHD",2353.46,3,2216.38,3,2303.19,2266.65,0,0,2284.92,6.62,2.6529
1997-01-31,"사우디아라비아 SAR",236.53,3,222.77,3,231.48,227.82,0,0,229.65,6.62,0.2666
1997-01-31,"스웨덴 SEK",122.63,3,115.49,3,120.01,118.11,0,0,119.06,5.1,0.1382
1997-01-31,"스위스 CHF",622.88,3,586.6,3,609.57,599.91,0,0,604.74,2.75,0.7021
